0	0	271420
0	1	157976
0	2	77488
0	2	77488
0	3	211792
0	4	141480
0	5	65192
0	6	216332
0	7	142668
0	8	41740
0	9	183776
0	10	125272
0	11	39816
0	12	125464
0	12	125464
0	13	246544
0	14	119660
0	15	43196
0	15	43196
0	16	119660
0	16	119660
0	17	227164
0	18	123268
0	19	69824
0	20	123268
0	20	123268
0	21	233596
0	22	119896
0	23	47760
0	24	119896
0	24	119896
0	25	258404
0	26	125848
0	27	49096
0	27	49096
0	28	125848
0	28	125848
0	29	11616
0	30	122784
0	31	13908
0	31	13908
0	32	122784
0	33	337824
1	0	407130
1	1	236964
1	2	116232
1	2	116232
1	3	317688
1	4	212220
1	5	97788
1	6	324498
1	7	214002
1	8	62610
1	9	275664
1	10	187908
1	11	59724
1	12	188196
1	12	188196
1	13	369816
1	14	179490
1	15	64794
1	15	64794
1	16	179490
1	16	179490
1	17	340746
1	18	184902
1	19	104736
1	20	184902
1	20	184902
1	21	350394
1	22	179844
1	23	71640
1	24	179844
1	24	179844
1	25	387606
1	26	188772
1	27	73644
1	27	73644
1	28	188772
1	28	188772
1	29	17424
1	30	184176
1	31	20862
1	31	20862
1	32	184176
1	33	506736
1	33	506736
2	16	59830
2	20	61634
2	24	59948
2	28	62924
2	29	5808
2	30	61392
2	31	6954
2	31	6954
3	16	59830
3	20	61634
3	24	59948
3	28	62924
3	29	5808
3	30	61392
3	31	6954
3	31	6954
3	31	6954
4	16	59830
4	20	61634
4	24	59948
4	28	62924
4	29	5808
4	30	61392
4	31	6954
4	31	6954
5	16	59830
5	20	61634
5	24	59948
5	28	62924
5	29	5808
5	30	61392
5	31	6954
5	31	6954
6	16	59830
6	20	61634
6	24	59948
6	28	62924
6	29	5808
6	30	61392
6	31	6954
6	31	6954
7	16	59830
7	20	61634
7	24	59948
7	28	62924
7	29	5808
7	30	61392
7	31	6954
7	31	6954
8	16	59830
8	20	61634
8	24	59948
8	28	62924
8	29	5808
8	30	61392
8	31	6954
8	31	6954
9	0	135710
9	1	78988
9	2	38744
9	2	38744
9	3	105896
9	4	70740
9	5	32596
9	6	108166
9	7	71334
9	8	20870
9	9	91888
9	10	62636
9	11	19908
9	12	62732
9	12	62732
9	13	123272
9	14	59830
9	15	21598
9	15	21598
9	16	59830
9	16	59830
9	16	59830
9	16	59830
9	25	129202
9	26	62924
9	27	24548
9	27	24548
9	28	62924
9	28	62924
9	29	5808
9	30	61392
9	31	6954
9	31	6954
9	32	61392
9	33	168912
10	0	135710
10	1	78988
10	2	38744
10	2	38744
10	3	105896
10	4	70740
10	5	32596
10	6	108166
10	7	71334
10	8	20870
10	9	91888
10	10	62636
10	11	19908
10	12	62732
10	12	62732
10	13	123272
10	14	59830
10	15	21598
10	15	21598
10	16	59830
10	16	59830
10	16	59830
10	16	59830
10	25	129202
10	26	62924
10	27	24548
10	27	24548
10	28	62924
10	28	62924
10	29	5808
10	30	61392
10	31	6954
10	31	6954
10	32	61392
10	33	168912
11	0	135710
11	1	78988
11	1	78988
11	3	105896
11	4	70740
11	6	108166
11	7	71334
11	9	91888
11	10	62636
11	11	19908
11	12	62732
11	13	123272
11	14	59830
11	15	21598
11	15	21598
11	16	59830
11	16	59830
11	25	129202
11	26	62924
11	27	24548
11	27	24548
11	28	62924
11	28	62924
11	29	5808
11	30	61392
11	31	6954
11	31	6954
11	32	61392
11	33	168912
12	0	135710
12	1	78988
12	2	38744
12	2	38744
12	3	105896
12	4	70740
12	5	32596
12	6	108166
12	7	71334
12	8	20870
12	9	91888
12	10	62636
12	11	19908
12	12	62732
12	12	62732
12	13	123272
12	14	59830
12	15	21598
12	15	21598
12	16	59830
12	16	59830
12	16	59830
12	16	59830
12	25	129202
12	26	62924
12	27	24548
12	27	24548
12	28	62924
12	28	62924
12	29	5808
12	30	61392
12	31	6954
12	31	6954
12	32	61392
12	33	168912
12	33	168912
12	33	168912
12	33	168912
12	33	168912
13	25	129202
13	26	62924
13	27	24548
13	27	24548
13	28	62924
13	28	62924
13	30	61392
13	32	61392
13	33	168912
13	33	168912
13	33	168912
15	2	38744
15	5	32596
15	6	108166
15	8	20870
15	8	20870
15	16	59830
15	25	129202
15	26	62924
15	27	24548
15	27	24548
15	28	62924
15	28	62924
15	29	5808
15	30	61392
15	31	6954
15	31	6954
15	32	61392
15	33	168912
15	33	168912
15	33	168912
17	0	135710
17	1	78988
17	2	38744
17	2	38744
17	3	105896
17	4	70740
17	5	32596
17	6	108166
17	7	71334
17	8	20870
17	9	91888
17	10	62636
17	11	19908
17	12	62732
17	12	62732
17	13	123272
17	14	59830
17	15	21598
17	15	21598
17	16	59830
17	16	59830
17	16	59830
17	16	59830
17	25	129202
17	26	62924
17	27	24548
17	27	24548
17	28	62924
17	28	62924
17	29	5808
17	30	61392
17	31	6954
17	31	6954
17	32	61392
17	33	168912
18	0	135710
18	1	78988
18	2	38744
18	2	38744
18	3	105896
18	4	70740
18	5	32596
18	6	108166
18	7	71334
18	8	20870
18	9	91888
18	10	62636
18	11	19908
18	12	62732
18	12	62732
18	13	123272
18	14	59830
18	15	21598
18	15	21598
18	16	59830
18	16	59830
18	16	59830
18	16	59830
18	25	129202
18	26	62924
18	27	24548
18	27	24548
18	28	62924
18	28	62924
18	29	5808
18	30	61392
18	31	6954
18	31	6954
18	32	61392
18	33	168912
18	33	168912
18	33	168912
20	0	135710
20	1	78988
20	2	38744
20	2	38744
20	3	105896
20	4	70740
20	5	32596
20	6	108166
20	7	71334
20	8	20870
20	9	91888
20	10	62636
20	11	19908
20	12	62732
20	12	62732
20	13	123272
20	14	59830
20	15	21598
20	16	59830
20	16	59830
20	16	59830
20	16	59830
20	25	129202
20	26	62924
20	27	24548
20	28	62924
20	28	62924
20	29	5808
20	30	61392
20	31	6954
20	31	6954
20	32	61392
20	33	168912
21	5	32596
21	6	108166
21	8	20870
21	8	20870
21	16	59830
21	16	59830
21	28	62924
21	28	62924
21	29	5808
21	30	61392
21	31	6954
21	31	6954
21	32	61392
21	33	168912
22	0	135710
22	1	78988
22	2	38744
22	2	38744
22	3	105896
22	4	70740
22	5	32596
22	6	108166
22	7	71334
22	8	20870
22	9	91888
22	10	62636
22	11	19908
22	12	62732
22	12	62732
22	13	123272
22	14	59830
22	15	21598
22	15	21598
22	16	59830
22	16	59830
22	16	59830
22	16	59830
22	25	129202
22	26	62924
22	27	24548
22	27	24548
22	28	62924
22	28	62924
22	29	5808
22	30	61392
22	31	6954
22	31	6954
22	32	61392
22	33	168912
23	0	135710
23	1	78988
23	2	38744
23	2	38744
23	3	105896
23	4	70740
23	5	32596
23	6	108166
23	7	71334
23	8	20870
23	9	91888
23	10	62636
23	11	19908
23	12	62732
23	12	62732
23	12	62732
24	2	38744
24	8	20870
24	11	19908
24	11	19908
24	11	19908
25	0	135710
25	1	78988
25	2	38744
25	2	38744
25	3	105896
25	4	70740
25	5	32596
25	6	108166
25	7	71334
25	8	20870
25	9	91888
25	10	62636
25	11	19908
25	12	62732
25	12	62732
25	13	123272
25	14	59830
25	15	21598
25	15	21598
25	16	59830
25	16	59830
25	17	113582
25	18	61634
25	19	34912
25	20	61634
25	20	61634
25	21	116798
25	22	59948
25	23	23880
25	24	59948
25	24	59948
25	25	129202
25	26	62924
25	27	24548
25	27	24548
25	28	62924
25	28	62924
25	29	5808
25	30	61392
25	31	6954
25	31	6954
25	32	61392
25	33	168912
26	0	135710
26	1	78988
26	2	38744
26	2	38744
26	3	105896
26	4	70740
26	5	32596
26	6	108166
26	7	71334
26	8	20870
26	9	91888
26	10	62636
26	11	19908
26	12	62732
26	12	62732
26	13	123272
26	14	59830
26	15	21598
26	15	21598
26	16	59830
26	16	59830
26	17	113582
26	18	61634
26	19	34912
26	20	61634
26	20	61634
26	21	116798
26	22	59948
26	23	23880
26	24	59948
26	24	59948
26	25	129202
26	26	62924
26	27	24548
26	27	24548
26	28	62924
26	28	62924
26	29	5808
26	30	61392
26	31	6954
26	31	6954
26	32	61392
26	33	168912
27	0	135710
27	1	78988
27	2	38744
27	2	38744
27	3	105896
27	4	70740
27	5	32596
27	6	108166
27	7	71334
27	8	20870
27	9	91888
27	10	62636
27	11	19908
27	12	62732
27	12	62732
27	13	123272
27	14	59830
27	15	21598
27	15	21598
27	16	59830
27	16	59830
27	17	113582
27	18	61634
27	19	34912
27	20	61634
27	20	61634
27	21	116798
27	22	59948
27	23	23880
27	24	59948
27	24	59948
27	25	129202
27	26	62924
27	27	24548
27	27	24548
27	28	62924
27	28	62924
27	29	5808
27	30	61392
27	31	6954
27	31	6954
27	32	61392
27	33	168912
28	0	135710
28	1	78988
28	2	38744
28	2	38744
28	3	105896
28	4	70740
28	5	32596
28	6	108166
28	7	71334
28	8	20870
28	9	91888
28	10	62636
28	11	19908
28	12	62732
28	12	62732
28	13	123272
28	14	59830
28	15	21598
28	15	21598
28	16	59830
28	16	59830
28	17	113582
28	18	61634
28	19	34912
28	20	61634
28	20	61634
28	21	116798
28	22	59948
28	23	23880
28	24	59948
28	24	59948
28	25	129202
28	26	62924
28	27	24548
28	27	24548
28	28	62924
28	28	62924
28	29	5808
28	30	61392
28	31	6954
28	31	6954
28	32	61392
28	33	168912
29	0	135710
29	1	78988
29	2	38744
29	2	38744
29	3	105896
29	4	70740
29	5	32596
29	6	108166
29	7	71334
29	8	20870
29	9	91888
29	10	62636
29	11	19908
29	12	62732
29	12	62732
29	13	123272
29	14	59830
29	15	21598
29	15	21598
29	16	59830
29	16	59830
29	17	113582
29	18	61634
29	19	34912
29	20	61634
29	20	61634
29	21	116798
29	22	59948
29	23	23880
29	24	59948
29	24	59948
29	25	129202
29	26	62924
29	27	24548
29	27	24548
29	28	62924
29	28	62924
29	29	5808
29	30	61392
29	31	6954
29	31	6954
29	32	61392
29	33	168912
30	0	135710
30	1	78988
30	2	38744
30	2	38744
30	3	105896
30	4	70740
30	5	32596
30	6	108166
30	7	71334
30	8	20870
30	9	91888
30	10	62636
30	11	19908
30	12	62732
30	12	62732
30	13	123272
30	14	59830
30	15	21598
30	15	21598
30	16	59830
30	16	59830
30	17	113582
30	18	61634
30	19	34912
30	20	61634
30	20	61634
30	21	116798
30	22	59948
30	23	23880
30	24	59948
30	24	59948
30	25	129202
30	26	62924
30	27	24548
30	27	24548
30	28	62924
30	28	62924
30	29	5808
30	30	61392
30	31	6954
30	31	6954
30	32	61392
30	33	168912
31	0	135710
31	1	78988
31	2	38744
31	2	38744
31	3	105896
31	4	70740
31	5	32596
31	6	108166
31	7	71334
31	8	20870
31	9	91888
31	10	62636
31	11	19908
31	12	62732
31	12	62732
31	13	123272
31	14	59830
31	15	21598
31	15	21598
31	16	59830
31	16	59830
31	17	113582
31	18	61634
31	19	34912
31	20	61634
31	20	61634
31	21	116798
31	22	59948
31	23	23880
31	24	59948
31	24	59948
31	25	129202
31	26	62924
31	27	24548
31	27	24548
31	28	62924
31	28	62924
31	29	5808
31	30	61392
31	31	6954
31	31	6954
31	32	61392
31	33	168912
32	6	108166
32	7	71334
32	8	20870
33	6	108166
33	7	71334
33	8	20870
34	6	108166
34	7	71334
34	8	20870
35	6	108166
35	7	71334
35	8	20870
36	6	108166
36	7	71334
36	8	20870
37	6	108166
37	7	71334
37	8	20870
38	6	108166
38	7	71334
38	8	20870
39	6	108166
39	7	71334
39	8	20870
40	6	108166
40	7	71334
40	8	20870
41	6	108166
41	7	71334
41	8	20870
42	6	108166
42	7	71334
42	8	20870
43	6	108166
43	7	71334
43	8	20870
44	6	108166
44	7	71334
44	8	20870
45	6	108166
45	7	71334
45	8	20870
46	6	108166
46	7	71334
46	8	20870
47	6	108166
47	7	71334
47	8	20870
48	6	108166
48	7	71334
48	8	20870
49	6	108166
49	7	71334
49	8	20870
50	6	108166
50	7	71334
50	8	20870
51	3	105896
51	4	70740
52	3	105896
52	4	70740
53	3	105896
53	4	70740
54	3	105896
54	4	70740
55	3	105896
55	4	70740
56	3	105896
56	4	70740
57	3	105896
57	4	70740
58	13	123272
58	14	59830
58	15	21598
58	16	59830
58	16	59830
59	2	38744
59	5	32596
59	8	20870
59	11	19908
60	2	38744
60	5	32596
60	8	20870
60	11	19908
61	2	38744
61	5	32596
61	8	20870
61	11	19908
62	2	38744
62	8	20870
63	7	71334
63	10	62636
63	12	62732
64	7	71334
64	10	62636
64	12	62732
65	7	71334
65	10	62636
65	12	62732
66	7	71334
66	10	62636
66	12	62732
67	7	71334
67	10	62636
67	12	62732
68	7	71334
68	10	62636
68	12	62732
69	7	71334
69	10	62636
69	12	62732
70	7	71334
70	10	62636
70	12	62732
71	7	71334
71	10	62636
71	12	62732
72	7	71334
72	10	62636
72	12	62732
73	7	71334
73	10	62636
73	12	62732
74	7	71334
74	10	62636
74	12	62732
75	7	71334
75	10	62636
75	12	62732
76	7	71334
76	10	62636
76	12	62732
77	7	71334
78	7	71334
79	7	71334
80	7	71334
81	7	71334
82	7	71334
83	7	71334
84	0	135710
84	1	78988
84	2	38744
84	3	105896
84	4	70740
84	5	32596
84	6	108166
84	7	71334
84	8	20870
84	9	91888
84	10	62636
84	11	19908
84	12	62732
84	12	62732
84	13	123272
84	14	59830
84	15	21598
84	15	21598
84	16	59830
84	16	59830
84	17	113582
84	18	61634
84	19	34912
84	20	61634
84	20	61634
84	21	116798
84	22	59948
84	23	23880
84	24	59948
84	24	59948
84	25	129202
84	26	62924
84	27	24548
84	28	62924
84	28	62924
84	29	5808
84	30	61392
84	31	6954
84	32	61392
84	33	168912
85	0	135710
85	1	78988
85	2	38744
85	2	38744
85	3	105896
85	4	70740
85	5	32596
85	6	108166
85	7	71334
85	8	20870
85	9	91888
85	10	62636
85	11	19908
85	12	62732
85	12	62732
85	13	123272
85	14	59830
85	15	21598
85	15	21598
85	16	59830
85	16	59830
85	17	113582
85	18	61634
85	19	34912
85	20	61634
85	20	61634
85	21	116798
85	22	59948
85	23	23880
85	24	59948
85	24	59948
85	25	129202
85	26	62924
85	27	24548
85	27	24548
85	28	62924
85	28	62924
85	29	5808
85	30	61392
85	31	6954
85	31	6954
85	32	61392
85	33	168912
86	3	105896
86	4	70740
86	5	32596
86	6	108166
86	7	71334
86	8	20870
86	9	91888
86	10	62636
86	11	19908
87	3	105896
87	4	70740
87	5	32596
87	6	108166
87	7	71334
87	8	20870
87	9	91888
87	10	62636
87	11	19908
87	12	62732
87	12	62732
87	13	123272
87	14	59830
87	15	21598
87	15	21598
87	16	59830
87	16	59830
87	17	113582
87	18	61634
87	19	34912
87	20	61634
87	20	61634
87	21	116798
87	22	59948
87	23	23880
87	24	59948
87	24	59948
87	25	129202
87	26	62924
87	27	24548
87	27	24548
87	28	62924
87	28	62924
87	29	5808
87	30	61392
87	31	6954
87	31	6954
87	32	61392
87	33	168912
88	0	135710
88	1	78988
88	2	38744
88	2	38744
88	3	105896
88	4	70740
88	5	32596
88	6	108166
88	7	71334
88	8	20870
88	9	91888
88	10	62636
88	11	19908
88	11	19908
88	11	19908
89	0	135710
89	1	78988
89	2	38744
89	2	38744
89	3	105896
89	4	70740
89	5	32596
89	6	108166
89	7	71334
89	8	20870
89	9	91888
89	10	62636
89	11	19908
89	12	62732
89	12	62732
89	13	123272
89	14	59830
89	15	21598
89	16	59830
89	16	59830
89	17	113582
89	18	61634
89	19	34912
89	20	61634
89	20	61634
89	21	116798
89	22	59948
89	23	23880
89	24	59948
89	24	59948
89	25	129202
89	26	62924
89	27	24548
89	27	24548
89	28	62924
89	28	62924
89	29	5808
89	30	61392
89	31	6954
89	31	6954
89	32	61392
89	33	168912
90	0	135710
90	1	78988
90	2	38744
90	2	38744
90	3	105896
90	4	70740
90	5	32596
90	6	108166
90	7	71334
90	8	20870
90	9	91888
90	10	62636
90	11	19908
91	0	135710
91	1	78988
91	2	38744
91	2	38744
91	3	105896
91	4	70740
91	5	32596
91	6	108166
91	7	71334
91	8	20870
91	9	91888
91	10	62636
91	11	19908
91	12	62732
91	12	62732
92	13	123272
92	14	59830
92	15	21598
92	15	21598
92	16	59830
92	16	59830
92	17	113582
92	18	61634
92	19	34912
92	20	61634
92	20	61634
92	21	116798
92	22	59948
92	23	23880
92	24	59948
92	24	59948
92	25	129202
92	26	62924
92	27	24548
92	27	24548
92	28	62924
92	28	62924
92	29	5808
92	30	61392
92	31	6954
92	31	6954
92	32	61392
92	33	168912
93	3	105896
93	4	70740
93	5	32596
93	6	108166
93	7	71334
93	8	20870
93	9	91888
93	10	62636
93	11	19908
94	3	105896
94	4	70740
94	5	32596
94	6	108166
94	7	71334
94	8	20870
94	9	91888
94	10	62636
94	11	19908
94	12	62732
94	12	62732
94	13	123272
94	14	59830
94	15	21598
94	15	21598
94	16	59830
94	16	59830
94	17	113582
94	18	61634
94	19	34912
94	20	61634
94	20	61634
94	21	116798
94	22	59948
94	23	23880
94	24	59948
94	24	59948
94	25	129202
94	26	62924
94	27	24548
94	27	24548
94	28	62924
94	28	62924
94	29	5808
94	30	61392
94	31	6954
94	31	6954
94	32	61392
94	33	168912
95	0	135710
95	1	78988
95	2	38744
95	2	38744
95	3	105896
95	4	70740
95	5	32596
95	6	108166
95	7	71334
95	8	20870
95	9	91888
95	10	62636
95	11	19908
95	11	19908
95	11	19908
96	1	78988
96	2	38744
96	2	38744
96	3	105896
96	4	70740
96	5	32596
96	6	108166
96	7	71334
96	8	20870
96	9	91888
96	10	62636
96	11	19908
96	12	62732
96	12	62732
96	13	123272
96	14	59830
96	15	21598
96	16	59830
96	16	59830
96	17	113582
96	18	61634
96	19	34912
96	20	61634
96	20	61634
96	21	116798
96	22	59948
96	23	23880
96	24	59948
96	24	59948
96	25	129202
96	26	62924
96	27	24548
96	27	24548
96	28	62924
96	28	62924
96	29	5808
96	30	61392
96	31	6954
96	31	6954
96	32	61392
96	33	168912
97	0	135710
97	1	78988
97	2	38744
97	2	38744
97	3	105896
97	4	70740
97	5	32596
97	6	108166
97	7	71334
97	8	20870
97	9	91888
97	10	62636
97	11	19908
98	0	135710
98	1	78988
98	2	38744
98	2	38744
98	3	105896
98	4	70740
98	5	32596
98	6	108166
98	7	71334
98	8	20870
98	9	91888
98	10	62636
98	11	19908
98	12	62732
98	12	62732
99	13	123272
99	14	59830
99	15	21598
99	15	21598
99	16	59830
99	16	59830
99	17	113582
99	18	61634
99	19	34912
99	20	61634
99	20	61634
99	21	116798
99	22	59948
99	23	23880
99	24	59948
99	24	59948
99	25	129202
99	26	62924
99	27	24548
99	27	24548
99	28	62924
99	28	62924
99	29	5808
99	30	61392
99	31	6954
99	31	6954
99	32	61392
99	33	168912
100	0	135710
100	1	78988
100	2	38744
100	2	38744
100	3	105896
100	4	70740
100	5	32596
100	6	108166
100	7	71334
100	8	20870
100	9	91888
100	10	62636
100	11	19908
100	12	62732
100	12	62732
100	13	123272
100	14	59830
100	15	21598
100	15	21598
100	16	59830
100	16	59830
100	17	113582
100	18	61634
100	19	34912
100	20	61634
100	20	61634
100	21	116798
100	22	59948
100	23	23880
100	24	59948
100	24	59948
100	25	129202
100	26	62924
100	27	24548
100	27	24548
100	28	62924
100	28	62924
100	29	5808
100	30	61392
100	31	6954
100	31	6954
100	32	61392
100	33	168912
101	0	135710
101	2	38744
101	2	38744
101	5	32596
101	8	20870
101	11	19908
101	11	19908
101	11	19908
101	11	19908
101	11	19908
101	11	19908
101	11	19908
101	33	168912
102	2	38744
102	5	32596
102	8	20870
102	11	19908
102	11	19908
102	11	19908
102	11	19908
102	11	19908
102	11	19908
102	11	19908
102	11	19908
102	33	168912
102	33	168912
102	33	168912
102	33	168912
102	33	168912
102	33	168912
102	33	168912
105	0	135710
105	1	78988
105	2	38744
105	2	38744
105	3	105896
105	4	70740
105	5	32596
105	6	108166
105	7	71334
105	8	20870
105	9	91888
